car,score,content,is_negative,input_negative
2026 BMW X5,8.5,"고성능 SUV의 대명사. Sports utility vehicle 이라는 용어를 탄생시킨 장본인 BMW X5 입니다. 그 중에서도 volume model 은 역시 30d (3,000cc diesel) 죠. 차체가 크고 무거운 만큼 초반에 빠르게 치고 나가려면 토크빨이 중요한데 토크 하면 디젤이죠. 디젤의 힘을 배가시켜주는 BMW 터보 기술은 터보랙이 거의 없어서 강한 토크를 즉각적으로 느낄 수 있게 해줍니다. X5 는 차폭이 X7 보다도 넓은 2,004mm. 넓은 전폭이 자세를 더욱 안정적이고 스포티하게 만들어줍니다. 여기에 305mm의 광폭 후륜 타이어가 더해지면 뒷태 정말 예술이죠. 물론 좁은 주차장에서는 좀 불편하지만요. 아 참, 벤츠, 아우디 다 몰아봤지만 BMW 자율주행은 단연 최곱니다(테슬라는 모름). 암튼 지금껏 단 두가지 아쉬운 점은 극악의 뒷좌석 거주성과 싸구려 버네스카 가죽 질감입니다. 뒷좌석은 등받이가 많이 서 있고 각도 조절이 불가능해서 매우 불편합니다.",True,True
2026 BMW X5,8.0,동급외제차에 비해서 옵션 성능등 월등하다 디자인이며 주행성능 월등하다 가솔린이라 연비는 좋지 않다,True,False
2026 BMW X5,7.17,m50i 에어서스덕분에 롤링 없음 출력과 배기음이 매력적 연비는 고급유평균 6.8,True,False
2026 BMW X5,7.83,다좋은데 연비가 ㅠ 어쩔수없습니당,True,False
2026 BMW X5,7.33,좋습니다ㅡ연비는좀아쉽지만 차는 정말 힘있게 잘나가는 편이고 재질도 외부내부 고급스러워요,True,False
2026 BMW X5,8.67,"잘나갑니다. 힘이 너무 좋구요. 승차감은 suv는 처음이라 그런지 기본 하브모드에선 살짝 출렁이는 느낌입니다. 서스펜션 스포츠로 잡아 놓으면 괜찮구요. 연비는 하브라 충전하면서 다니니 좋은거 같구요. 기름 쓸 땐 그럭저럭인거 같습니다. 경쟁차에 비해 2열에 틸팅(7인승 디젤은 있다고..), 선블라인드 정도만 아쉽고 나머진 다 좋습니다. 디자인은 멧돼지 같은게 남자답고 좋은거 같습니다. 우리 셋째 화이팅!",True,False
2026 BMW X5,8.83,가솔린은 정숙하고 힘 괜찮습니다. 2.5톤 타면서 연비따지는건 무의미하다고 생각하구요. 하이브리드 샀으면 더 좋았겠지만 가솔린도 만족합니다. M50i는 얼마나 더 힘이 있을지 기대가되네요.,True,False
2026 BMW X5,9.0,"디자인, 안정성, 출력, 연비... 좋습니다!!! SUV의 정석이라고 생각합니다~~",True,False
2026 BMW X5,10.0,엑셀을밟는 순간 튀어나가는 토크를 느껴보면 탈수있는 차가 별로 없음 솔직히 포르쉐보다 우월함이있다 운전의 재미를 제대로 경험하게 해주는 차라고 본다,True,False
2026 BMW X5,5.67,"주행질감은 고속일때 좋아요. 저속일때는 막 생각보다 좋진 않아요. 물론 제가 속도감을 즐기는 편은 아니라서 모토랑 안맞아서 그럴수도잇는데, 저는 그래요. 속도를 천천히 올리면 알피엠이 계속 2000에 올라가 있어요. 편안한 주행할때 생각보다 기어변속이 느려요. 소재의 고급성과 가성비는 좋은데.. 의자 불편해요. 진동이나 외부소음 있어요. 진동은 참기 힘든정도에요. 발판쪽에서 진동이 많아요.",True,True
2026 BMW X5,8.0,동급최강 X5 입니다 차 가격과 연비만 빼면 대 만족입니다 gv80과 고민했지만 브랜드와 차량 모두 마음에 드네요 the boss is back 특히 이 문구가 참 끌립니다,True,False
2026 BMW X5,9.33,2열 리클라이닝 안되는 점... 유일한 단점입니다 풀러그인 하이브리드라 집밥만 여건되면 연비도 고굽유 주유지만 최강 입니다 시내운전에서는 엔진 쓸일이 거의 없습니다,True,False
2026 BMW X5,10.0,연비도 잘 나오고 밟으면 밟은데로 잘 나가고 좋아요~차도 조용하고요 에어 서스펜션이라 좋아요,True,False
2026 BMW X5,9.0,뒷자리 거주성은 정말 불만임 왜 리클라이닝이 없는지 이해가 안됨 그것만 되면 완벽한데...정말 내가 뒷자리 탈때는 진짜 짜증남 그거 빼고는 욕할게 없는차!!!,True,False
2026 BMW X5,9.67,"디자인, 성능, 연비 모두 최고의 만족을 선사합니다. 게다가 안정성까지… 늘 운전중에 이 차가 날 지켜줄거라는 믿음이 생깁니다.",True,False
2026 BMW X5,7.83,어느 한곳이 부족하지 않은 전반적으로 매우 훌륭한 차. 그치만 하이브리드가 일반 모델과 너무 차이가 없어서 조금 억울함,True,False
2026 BMW X5,9.67,"주행성능, 연비 및 평안합니다.!........................",True,False
2026 BMW X5,9.33,"성능, 승차감 어느 것 하나 부족함 없는 차량. 1억원이 넘는 만큼 고급감 또한 만족스러움. 다소 좁은 뒷자리와 떨어지는 연비가 단점이기는 하나 그 외에는 모두 만족스러운 현실적인 드림카.",True,False
2026 BMW X5,9.0,"승차감, 주행질감, 반자율주행, 외관 모두 마음에 드는차. 뒷좌석이 불편하지만 7인승은 리클라이닝으로 해결. 무선충전속도가 느리고 승하차시 의자 위치조절이 안되는게 아쉬움",True,True
2026 BMW X5,9.83,좋습니다 큰덩치인데 주행성능도 준수한편이고 연비도 좋네요 디자인도 너무 좋구요^^,True,False
2026 BMW X5,9.33,"X5 3d 힘 속도감 연비 정숙성 디절인데도 가솔린 차량 같이 조용합니다 블랙박스 통신속도 너무느려 사용 어려움, 차소음 있어 AS신청 접수 하는데 6개월 소요, 차량 구입한지 1년 넘었는데 네비게이션에 우리집 주소도 안나옴... 차량 성능은 너무 좋은데 사후 써비스 개선이 필요한듯 합니다.",True,True
2026 BMW X5,10.0,"여행 다니기 너무 좋고 연비, 고속 주행성과 오르막 등반능력도 아주 우수함",True,False
2026 BMW X5,7.5,"차량 성능은 운전자를 충분히 만족할만한 수준이지만 실내 공간이 경쟁 차량 대비 작은게 아쉬움. 가족을 위해 7인승을 선택했지만 3열은 초등학생 조차도 탑승이 불편한 수준으로 구색 맞추기 정도의 공간임. 7인 하이브리드(PHEV)가 있었으면 당연히 선택했겠지만 하이브리드는 아쉽게도 배터리 공간 때문에 3열시트 설치가 안되어 7인승은 없음. 연비는 상시사륜에 3.0, 공차중량이 2.3톤에 가까움에도 평균 연비 12Km/L 가 나올 정도로 훌륭함.",True,True
2026 BMW X5,10.0,"승차감, 연비 등 앙호하지만 충전이 완속이라 뷸편함. 그래도 품질 등 모든면에서 우수함",True,False
2026 BMW X5,8.17,주행성능은 매우 좋음. 단 2열 자리가 불편하고 연비가 저럭저럭..,True,True
2026 BMW X5,9.0,가솔린이라 승차감과 소음면에서 디젤보다 더 좋지만 연비는 ㅎㅎ 역시 bmw의 드라이빙의 맛은 최고네요 아우디 벤츠와는 또 다른 느낌이네요,True,True
