car,score,content
2026 메르세데스-벤츠 AMG GLC 쿠페,,어린아이 둘을 둔 아빠로서 첫 구매한 suv차량입니다. 우선 대형차량에 비해 주차가 편리해서 어딜가든 부담이 적네요. 높이도 적당합니다. 승차감의 경우 비슷한 레벨의 세단과 비교해서 이질감을 느끼지 않아 세단타던 저도 별도의 적응없이 운행합니다. 가장 큰 장점은 디자인이라고 생각듭니다. 아담한 크기에 곡선의 미가 대중적으로 어필하기에 충분하다고 봅니다. 2열 거주성과 트렁크는 살짝 부족하다고도 느끼지만 어린자녀들이 타기에는 오히려 아늑한 것 같아 만족입니다. 국내도심에서 타기에 손색이 없는 suv같네요.
2026 메르세데스-벤츠 AMG GLC 쿠페,,"내부 고급스럽습니다 디자인 만족스럽습니다 2열 공간감 넓고 개방감 좋습니다 마하엔진으로 부드럽고 조용하고 정숙성 좋습니다 높은 방지턱이나 요철 넘을때 롤링이 심합니다 뒷자리 편의사양 부족은 아쉽네요 (충전단자, 공조 조절장치, 썬방저, 리클라이닝 부재)"
2026 메르세데스-벤츠 AMG GLC 쿠페,,4기통으로 다운되었지만 대신 출력을 421마력으로 올렸고 배기음도 좀더 우런찬거같습니다. 저속에선 4기통 특유의 소리가 들리지만 고속에선 6기통 못지않는 배기 그리고 쥐어짜는 맛이 너무 좋습니다 ㅋㅋ 디자인 너무 좋고 내부도 고급스럽습니다! 다만 도심연비가 개똥입니다..
2026 메르세데스-벤츠 AMG GLC 쿠페,,"연비 제외하고(서울 시내 주행 6-77, 시외/고속도로 12-14) 모든 부분에서 만족."
2026 마세라티 그레칼레,,"패밀리카로 적당한 편안한 주행감, 달리고 싶을땐 또 드라이빙 감성 하나는 좋은 차. 차를 구성하는 소재가 전부 최고급 마감재라 거주 만족감이 매우 높음. 체감 연비는 공인연비랑 대충 맞는 수준."
2026 마세라티 그레칼레,,제 드림카였던 마세라티!! 아무리 갬성으로 타는차라지만 솔직히 너무 수동이라 늘 주저햇엇는데 그레칼레 나오고 바로 바꿨습니당 정말 대만족이요👍🏼
2026 마세라티 그레칼레,,두대째 마세라티 구매 .. 성능도 성능이지만 이 차는 감성으로 타는차 동급 독3사에선 느낄수 없는 이태리 갬성 ..
2026 마세라티 그레칼레,,상당히 저평가된 차. 그돈씨 생각할거면 처음부터 접근하면 안되는 차고 나만의 감성이 중요하다면 충분히 만족할수 있는 차. 사진빨 정말 최악. 실물파
2026 렉서스 LM 하이브리드,,디자인이 압도적이고 트렁크 공간부족 기름탱크 용량이 작음
2026 렉서스 LM 하이브리드,,럭셔리 공간감 승차감 연비 끝판왕…넘사벽 패미리카. 4륜구동에 하이브리드. 모든 현존옵션 포함. 덤벼봐0
2026 제네시스 GV70,,국산차 중형 SUV 탑 1 디자인 최고 단점은 연비 하지만 모든게 완벽할수 없기에 최고의 대체제
2026 제네시스 GV70,,디자인 좋고 출력 좋음. 연비 나쁘고 승차감도 세단에 비교할 수는 없음. 풀옵이라 자잘한 기능들이 아주 많음. 그래도 뭔가 힘있으면서도 부드럽고 안정적이라는 느낌은 그렇게 강하지 않음.. SUV의 한계인듯.
2026 제네시스 GV70,,연비는 아쉬움. 후면 스포일러 아랫부분은 주행후 먼지가 많이 쌓여 공기 흐름 개선 필요.
2026 제네시스 GV70,,연비가 사악입니다 뭘 더 써야하죠? ㅁㄹ켯캿ㅋㅎ컇ㅋ샨샨샼랸샴갼새캏ㅋㄹ캴ㅋ후
2026 제네시스 GV70,,고급스러우면서 세련되며 주행시 안정감이 좋습니다. 연비가 조금 안타갑습니다.
2026 제네시스 GV70,,연비빼고 아쉬운게없는 차입니다 ! 디자인이 너무 예뻐서 탈때마다 힐링되요
2026 제네시스 GV70,,"두달 탔는데 연비빼고는 대체로 만족합니다 디자인, 주행감 모두 좋고 핸들링도 좋네요 연비는 시내주행이 위주다보니두달평균 7.8정도네요 후석승차감도 괜찮고 편의기능도 좋네요"
2026 제네시스 GV70,,운전하기 편하고 편의사항이 만족스럽다 연비가 조금만 더 좋으면 최고일꺼같은데
2026 제네시스 GV70,,"체감성능 인테리어 디자인 모든것들이 만족스럽고 너무크지도 작지도 않아 운전하기가 괜찮음. 다만, 극악스러운 연비효율은 구매시 고민해야할 부분(출퇴근 시내주행시 정말 6~8 나옴). 할인이 전혀없는 부분도 아쉬움."
2026 제네시스 GV70,,디자인은 괜찮고 가격은 비싸고 연비도 별루네요. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
2026 BMW iX1,,주행거리가 좀 짧아서 아쉽지만 전체적으러 만족스럽습니다 가격은 할인 많이받아사세요 ㅎㅎ
2026 BMW iX1,,전체적으로 다 좋습니다 전기차배터리 용량이 작아 풀충전시 주행거리가 다른차대비 좀 짧지만 장거리만 안타면 상관없습니다
2026 BMW iX1,,대박 가성비짱 너무좋은차 배터리도 삼성이고 성능마다 차이있지만 .
2026 BMW iX1,,"주행거리는 다소 아쉽지만 차량크기, 주행성능은 아주 만족스럽습니다. 주행거리만 더 길어진다면 완벽할 것 같네요."
2026 BMW iX1,,품질도 우수하고 주행성능도 좋습니다. 단지 주행가능거리가 아쉬움이지만 일상주행엔 부족함이 없습니다.
2026 BMW iX1,,충전속도와 주행거리가 약간 부족하지만 충분히 장거리 주행이 가능하고 매일 150키로이상을 웈행해도 불편함없이 잘 타고 있어요
2026 BMW iX1,,"할인 많이 받고 구매 하니 국산차 EV3 풀옵 이나 EV6 보다 훨씬 저렴하게 구매 가능하고 4륜 풀옵션 이기 때문에 주행 하기는 정말 편리하고 편안합니다 그리고 장점 몇가지를 더 말씀 드리자면 눈길 주행은 역시 전기차가 GOAT 인듯합니다 실내 외부 디자인이 정말 이쁩니다 뒷모습이 정말 마음에 드는부분이고 출력도 304마력으로 빨라서 제로백 5.2초 정도 되고 다른 타사 벤츠 EQB,A , 아우디 Q4 보다는 훨씬 잘나가는 느낌을 주고 있습니다 그리고 전기료 도 지원해주니 1년동안은 무리없이 잘 탈수 있는장점도 있습니다 아쉬운 점은 전기차 이기 때문에 회생제동시 엔진브레이크 처럼 약간 뒤에서 잡는듯한 느낌때문에 허리에 무리가 조금 있습니다 하지만 25년도 차량 부터는 요추받침 도 기본 포함 이기 때문에 상관없을것 같다고 느끼고 또 한가지는 수납공간이 약간 부족하지만 트렁크 공간은 전기차 에 비해 비교적 크기 때문에 크게 문제는 되지 않고 있습니다"
2026 BMW iX1,,최고의 엔트리모델! 매우 귿한 디자인! 매우 심플한 센터페시아! 미니멀리즘에 부합하는 간소함 그 잡채!
2026 BMW iX1,,트렁크는 다소 작지만 실내거주공간은 충분해요. 듀얼모터 제로백 5초대라 나가기는 정말 시원시원하게 잘 나가고 디자인은 동급류 전기차 중에서는 제일 낫다 봅니다
2026 BMW iX1,,"장점: 이쁘고 가속감좋고 편한운전 동급 차량대비 풍부한 옵션 ,저렴한유지비 단점:주행거리,수납공간, 고속운행시 살짝 안전성? 첫 전기차인데 전체적으로 너무 맘에 듭니다 다음차도 전기차 구매해야징"
2026 BMW i7,,모든 부분들 아주 만족 스럽네요. 내연기관 차량으로 못 넘어갈거 같아요
2026 BMW i7,,가솔린 디젤 플랫폼을 공유하다보니 실내 콘솔이나 트렁크공간이 좁긴하지만 승차감이 정숙성 하차감 머하나 빠지는거 없이 최고입니다. 차가 길어서 주차가 조금 어렵기도해요 익숙해지면 괜찮아질듯. 아무튼 최고의 차임에는 분명합니다^^
2026 BMW i7,,"전반적으로 퀄리티가 높습니다. S580에서 넘어왔는데, 적응 기간 좀 지나고 나니 상당히 만족스럽습니다."
2026 BMW i7,,울트라비니군 영상보고 가솔린 엔진을 사려다 전기차를 구매했습니다 후륜이어서 망설여진게 사실이지만 전기차는 무거워 눈길에 크게 미끌거리지 않겠다는 판단이 들어 구매했고 경험해보지 못한 드라이빙이었습니다 매운 만족합니다
2026 BMW i7,,주행성능 - 2.5톤이라는 무게가 무색 할 정도로 미끄러지듯 너무 잘 나가고 운전이 편안합니다. 코너도 너무 안정적이고 프론트 리어 모두 에어서스펜션인데 너무 딱딱하지 않아서 승차감도 좋습니다. 브레이크는 전자식이라서 그런지 모르겠지만 끝부분에서 살짝 답력이 없어지면서 충격없이 정차하는게 어렵지만 이건 뭐 적응되니 컨트롤 가능합니다. 10점 가격 - 많이 비싼편이지만 이번 7시리즈부터는 롤스로이스 프레임의 차대를 이 가격에 구매 할 수 있다는 사실만해도 개이득이 아닌가 싶습니다. 10점 거주성 - 시트가 생각보다 많이 부드럽습니다. 부드럽지만 단단해서 처음 앉으면 편안함이 느껴지고 오래 않아있어도 피로가 잘 쌓이지 않는느낌입니다. 실제로 예전엔 장거리 운전하면 엉덩이가 아파서 휴게소에 들리곤했는데 이젠 충전해야해서 들리네요. 뒷자리가 더 좋다는데.. 뒷자리는 못앉아볼듯... ㅠㅠ 10점 품질 - 10점 디자인 - 호불호갈리는 디자인이라.. 저는 100점 체감연비 - 10점
2026 BMW i7,,차량 디자인 만족 성능 만족 주행 가능거리 만족 가격 만족 차량 압도적인 크기 만족 세컨으로 타기에 좋네요
2026 BMW i7,,첫 전기차여서 약간의 걱정과 우려가 있었는데 막사 받고 운행해보니 매우 힘이 좋고 부드럽고 편안합니다. 아주 만족중임!
2026 BMW i7,,젊어진 디자인과 고속에서의 안전성이 최고인 차량…보유하고 있는 다른 차량은 강제 냉동중
2026 BMW i7,,품질도 좋고 주행 감각도 뛰어납니다. 내연기관 차만 타다가 처음 타는거라 살짝 걱정도 했는데 기우였네요. 공인연비를 무시하는 주행거리를 보여줍니다. 현재 전비는 5.2 정도 나오네요. 하루 80킬로 정도 출퇴근에 주행하는데 충전도 1주일에 한번 정도만 해도 되니 편리합니다. 이전에 타던 760이 별로 생각이 안나네요
2026 BMW i7,,승차감은 580보다 좋고 쓰인 소재도 고급스럽고 전체적으로 만족스럽습니다.
2026 BMW i5 M60,,전기차 선택하는것을 많이 망설였었는데 정말 대만족입니다. 오래타고 싶어요.
2026 BMW i5 M60,,"주행성능, 안전편의사항 뭐하나 빠지는게 없네요 출력도 이만하면 충분하고 전비도 잘 나오고 승차감 좋아요!!"
2026 BMW i5 M60,,날 좋은날 애태우고 천천히 안답답하게 타면 600키로 탑니다ㅋㄲㅋㅋㅋ 최고입니다
2026 BMW i5 M60,,"저에겐 전기차 승용중 최고입니다. 먼저 비엠더블유 브랜드 가치와 함께 차량 성능과 디자인 모두 마음에 들고 원격지원, 실내디자인, 모니터 반응속도와 반자율주행 등 모든면에서 마음에 들어요"
2026 BMW i5 M60,,i7 다음으로 세단중에서는 최고의 전기차 승차감. 출력. 정숙성 모두 만족
2026 BMW i5 M60,,"할인 받으면 비용 대비 성능,품질,안정성은 이보다 괜찮은 대안이 있을까 싶고요. 전장이슈가 좀 있다던데 저는 아직 딱히 없었습니다. 2열 좌석 헤드레스트가 쪼끔 꺾여있어서 적응이 필요합니다(저는 반대로 뒤집어놨어요). 일상 주행에서는 모든 면에서 차고 넘칩니다..ㅎ"
2026 BMW i5 M60,,할인이 좋을때 구매하면 전기차중 거의 탑 급 테슬라 갈라했는데 불편한 모니터와 i5에 비하면 턱없이 부족한 승차감 / 코나 디자인이 넘 짜침 다만 주행거리가 좀 아쉽다...100kw 배터리면 얼마나 좋을고
2026 BMW i5 M60,,"승차감은 너무 좋습니다. 다만, 뒷자리가 조금 더 편안해지고~ 각종 편의사항이 더더더더 추가되어야 한다고 생각합니다~, 주행거리는 풀충전 하면 540km까지 나오지만 전비는 그냥 평균 수준인듯 합니다~"
2026 BMW i5 M60,,전체적으로 잘만든 자동차입니다 가격이 조금쎄긴하지만 너무만족스럽게 잘타고있어요
2026 BMW i5 M60,,5시리즈에 이돈을 태워? 하시는 분도 계시겠으나 한번 타보면 급 수긍을 하게 됩니다. 리틀 7시리즈라고해도 과장이 아님을 알수 있고요. 가속력이나 파워도 이정도면 사실 실생활 주행에서는 과할 정도입니다.
2026 BMW i5,,전기차 선택하는것을 많이 망설였었는데 정말 대만족입니다. 오래타고 싶어요.
2026 BMW i5,,"주행성능, 안전편의사항 뭐하나 빠지는게 없네요 출력도 이만하면 충분하고 전비도 잘 나오고 승차감 좋아요!!"
2026 BMW i5,,날 좋은날 애태우고 천천히 안답답하게 타면 600키로 탑니다ㅋㄲㅋㅋㅋ 최고입니다
2026 BMW i5,,"저에겐 전기차 승용중 최고입니다. 먼저 비엠더블유 브랜드 가치와 함께 차량 성능과 디자인 모두 마음에 들고 원격지원, 실내디자인, 모니터 반응속도와 반자율주행 등 모든면에서 마음에 들어요"
2026 BMW i5,,i7 다음으로 세단중에서는 최고의 전기차 승차감. 출력. 정숙성 모두 만족
2026 BMW i5,,"할인 받으면 비용 대비 성능,품질,안정성은 이보다 괜찮은 대안이 있을까 싶고요. 전장이슈가 좀 있다던데 저는 아직 딱히 없었습니다. 2열 좌석 헤드레스트가 쪼끔 꺾여있어서 적응이 필요합니다(저는 반대로 뒤집어놨어요). 일상 주행에서는 모든 면에서 차고 넘칩니다..ㅎ"
2026 BMW i5,,할인이 좋을때 구매하면 전기차중 거의 탑 급 테슬라 갈라했는데 불편한 모니터와 i5에 비하면 턱없이 부족한 승차감 / 코나 디자인이 넘 짜침 다만 주행거리가 좀 아쉽다...100kw 배터리면 얼마나 좋을고
2026 BMW i5,,"승차감은 너무 좋습니다. 다만, 뒷자리가 조금 더 편안해지고~ 각종 편의사항이 더더더더 추가되어야 한다고 생각합니다~, 주행거리는 풀충전 하면 540km까지 나오지만 전비는 그냥 평균 수준인듯 합니다~"
2026 BMW i5,,전체적으로 잘만든 자동차입니다 가격이 조금쎄긴하지만 너무만족스럽게 잘타고있어요
2026 BMW i5,,5시리즈에 이돈을 태워? 하시는 분도 계시겠으나 한번 타보면 급 수긍을 하게 됩니다. 리틀 7시리즈라고해도 과장이 아님을 알수 있고요. 가속력이나 파워도 이정도면 사실 실생활 주행에서는 과할 정도입니다.
2026 BMW X1,,올블랙 너무 이쁨..최고라고 생각함 가성비도 👍 내부도 꽤 넓고 소리도 갓벽
2026 BMW X1,,"주행성능이 뛰어나고 펀드라이빙 가능합니다 차 디자인도 너무 잘뽑혔구요 M팩키지로 구매해야 전용서스,디자인으로 만족하십니다. 연비도 2.0가솔린은 시내 9~10km 고속 16~18km 까지 나옵니다 저공해 차량으로 주차비 50%감면 하만카돈 사운드 정말좋습니다 혼자 펀드라이빙하면서 재밌게 탈수있는차량십니다. 다만 가격이 너무비쌉니다 ㅠㅠ"
2026 BMW X1,,저속 주행시..엔진소리가 너무 크다.엔진 힘이 딸리는지...엔진룸 소음이 kgm차 못 따라가는거 같다.
2026 BMW X1,,주행성능은 괜찬은 편이나 노면 소음이 심하고 차량 가격은 너무 사학합니다 5천이 넘는 차치고는 매번 시동 걸때마다 다시 입력해야하는 불편함 통풍 시트도 없고 2열 열선도 없고 2열도 비좁아서 페밀리카 용도는 아님니다 품질은 국산차 비교해서는 별차이 없는거 같고 오히려 국산차가 품질이 더 좋은거 같음 디자인에 반해서 구입했지만 영업사원의 사기로 욥션 빠진 차를 구입해서 지금도 속끄리고 있슴당 연비는 4륜이라그런지 시내 주행시 그리 좋지는 않구요 고속에서는 그나마 조금 괜찬게 나오는 것 같으나 트립 컴퓨터 다음 날 주유 게이지 학인하면 조금 차이나는 현상이 나타나고 있어요 그리고 모든 신차 구입하실때 시내 주행 한번씩 해보고 결정하시고 계약서 싸인.차 인수하기 전까지는 절때 싸인 먼저하시면 후회하시 겁니다 내가 원하는 옵션이 다 장착되었는지 빠진 옵션이 있는지 학인하시고 구입하세요 양아치 딜러 만나면 반품도 않되고 오히려 딜러가 나한테 증거를 가져오라고 협박합니 다
2026 BMW X1,,"잘 나가고 잘 섭니다. 펀카와 패밀리카 둘 다 발 한짝씩 담근 차에요. 멋스러운 외관디자인과 차세대 bmw실내, 인포시스템을 가지고있어 지속가능성있는 가치를 가지고 있습니다. 다만 실연비는 고성능답게 그리 좋지는 못합니다만 6,8기통의 것보다는 효율이 훨씬 낫습니다. 전륜기반 4륜이지만 스포츠모드에서는 적극적으로 후륜으로 힘을 보내서 재밌게 탈수 있습니다. 승차감은 고성능 트림 답게 단단합니다. 뒷좌석은 전륜기반차 답게 넉넉해요."
2026 BMW X1,,"GV70과 고민하다 M35i로 왔습니다. 기존 x1보다 실내도 넓고 디자인이 좋습니다. 순정 쿼드 머플러, 가상사운드지만 아이코닉사운드에서 나오는 배기음이 주행 재미를 주네요. 아주 만족합니다."
2026 BMW X1,,일단 스펙대비 바싸다고 생각은 들어서 가성비는 좀 떨어지는데 운전 편의성이아 디자인은 좋아요. 연비는 그다지. 뒷좌석 좁고 엉따안되서 아쉬움. 혼자용으로 적절
2026 BMW X1,,"디자인 과 운전성능이 좋습니다. 일상 주행시 좋은 연비를 나타내며, 필요시 가속력도 좋습니다"
2026 BMW X1,,정말 너무너무 예뻐요 ㅠㅠ♥️ 맘에 쏙 듭니다..! 기능도 빠짐없구 여자 혼자타기에 딱입니다
2026 BMW X1,,가격과 디자인 편리성 연비부분에서 만족합니다 ᆢᆢᆢᆢᆢᆢᆢᆢᆢᆢᆢᆢᆢᆢ
2026 BMW M5,,클린봇이 부적절한 표현을 감지한 댓글입니다.
2026 BMW M5,,그럭저럭 좋은차 같습니당. 솔직히 무거운거 크게 느끼지는 못해요 ㅋㅋㅋ
2026 BMW M5,,"가속력, 승차감, 연비, 거주성, 정숙성, 오디오까지 다 잡은 완벽한 올라운더!! 가격도 이 정도 성능이면 완전 가성비! 👍"
2026 BMW M5,,역시 드림카 답네요 시내에선 조용하고 부드러운 전기차로 시외에선 넘사벽 마력과 토크의 스포츠카로 다양한 주행이 가능한 만능차 입니다
2026 BMW M5,,PHEV가 되면서 정말 최고의 데일리 스포츠 슈퍼세단이네요. 무게 생각마시고 타보시면 매우 만족할거에요.
2026 BMW M4 컨버터블,,"스티어링 휠은 움직이면 움직이는 대로, 승차감은 생각보다는 많이 편하고 호불호 갈린다는 디자인은 실물보면 그런소리 안나옵니다"
2026 BMW M4 컨버터블,,"이보다 완벽한 컨버터블은 없을듯. 특히 한정판은 색상도 유니크함. 일반모드에서는 그냥 편안한 세단이지만 스포츠 모드에서는 슈퍼카급, 배기음도 작살, 하지만 좀 못생겨 보이는 특정 각도가 있음."
2026 BMW M4 컨버터블,,"최고의 가성비, 극강의 성능의 스포츠카입니다. 노말모드와 스포츠블러스에서의 차이가 극명해서, 세단처럼 다니다 버튼하나로 준슈퍼카로 돌변하지요."
2026 BMW M4 컨버터블,,이 차는 그냥 간지 그 잡채입니다 편안할라고 타는 차는 아니고 뽐내고 달리기 좋은 재밌는 차량입니다.
2026 BMW M4 컨버터블,,"1m과 m6그란쿠페를 거쳐 m4컨버 탑니다. 14년째 m만 타고 있는데 뚜껑 열리는게 너무 마음에 듭니다. 소탑이라 뚜겅 닫아도 뒤뚱거리지않고 기가 막힙니다. 뒷자리는 여자성인도 편하게 착석이 가능해서 애들 뒤에 태우고 1박여행도 가능합니다. 한겨울에도 윈드리플렉터 달고 창문열고 넥워머 히터에 핸들,엉따 히터캬고 달리면 안춥습니다. 레이저라이트 상향등도 좋습니다. 단순히 어댑티브만 되는게 아니라 앞차량이나 맞은편 차량들 피해서 주변으로 상향등 켜줍니다. 반자율주행ADAS도 너무 잘되서 장거리 크루징에 편합니다. F바디때는 듀얼클러치인데 이게 실생활에서는 되게 불편합니다. 오르막을 후진으로 해야할때 진짜 불편함. 그런데 G바디에서는 두얼클라치 버리고 ZF 락업클러치방식 8단밋션 박았는데 이게 너무 빠르고 실생활에서도 편하고 좋습니다. 신차샀으니 앞으로 백발노인 되서도 뚜껑 열고 타고다니려합니다. 내인생 마지막 내연기관 고성능 칸버터블. 평생소장각"
2026 BMW M4 컨버터블,,이 가격애 이정도면 뭐.. 준수하다고 봅니다. 만족스럽게 타고 있습니다.
2026 BMW M4 컨버터블,,"장점은 너무 많다. 1. 컨버라서 뚜껑따고 달릴때 진짜 기분 좋고 관종이 된 느낌이 든다. 2. 마력이 넘쳐흐르니 풀악셀 땡기고 다닐때 좋다. 3. 1억 오버 4인승 컨버중에 가장 갓성비다. 연비 좋고, 달릴때 잘 달리고 설때 잘 서고, 시트색도 주황이라 이뻐서 오픈하면 내부도 이쁘다. 단점? 하나다. 빗길 눈길에선 진짜 쥐약이다. 비오는 날 고속도로에서 80 달리다가 120정도로 잠깐 속력 올렸다고 차 360도 돌았었다. 진짜 죽는 줄 알았다. 안타본 인간들이야 키보드로 뭐 컨트롤이 어쩌네 하면서 자위질 하겠지만, 난 벰 드센 M드리프트2까지 이수했다. 뭐 전에 타던 차가 981s 였는데, 코너링이 어쩌고 하는 인간들은 2인승과 4인승 구분도 못하는 인간들이나 그런거라 생각한다. 그냥 1억 언저리에서 뚜따되고 잘 조지고 다니고, 적당히 이쁜거 타고다니기엔 이차만한게 없는 거 같다. 하지만 애낳으면 타이칸으로 갈거같다.."
2026 BMW M4 컨버터블,,가격과 연비를빼면 이만한차는 없을지도...
2026 BMW M4 컨버터블,,생각보다 정숙성 편의성이 큽니다. 운동성능은 충분하고 오히려 다 쓰지 못하는 정도 입니다.
2026 BMW M4 컨버터블,,bmw m만의 퍼포먼스를 느끼며 매우 만족함니다. 가격이 비싼거 빼고는 단점이 없씀니다.
2026 BMW M3 투어링,,실용성과 거주성이 어느정도 보장된 투어링에 M3면 말 다한 것 같습니다. 스포츠 플러스에 D3로 놔두면 너무 과격해져서 평소에는 M2버튼을 스포츠로만 둬도 충분합니다. 연비는 시내운전은 쥐약인데 이차가 연비생각하고 타는 차는 아니니깐요.
2026 BMW M3 투어링,,포르쉐 밑에급에서는 출력 디자인 관리 서비스등등 M3가 최고라고 생각합니다.
2026 BMW M3 투어링,,이 가격에 이정도의 성능을 낼 수 있는 차는 없다고 봅니다. M3를 타면서 승차감이나 거주성 또는 연비를 따지는건 모순이며 차 자체가 주는 매력이 너무 좋기 때문에 정확한 목적을 가지고 사는 차라고 생각합니다. 1억이 넘는 3시리즈가 아니라 완전히 다른차입니다.
2026 BMW M3 투어링,,"다 필요 없고 고속운전의 재미만 누리겠다 하면 이만한 차 없습니다. 1억 대로 슈퍼카 감성까지는 느낄 수 있습니다. 시속 70km를 넘겨야 운전할 때 멀쩡한 느낌이 납니다. 저속에서는 브레이크, 악셀이 매우 예민하고 핸들이 무거우며, 차체가 커다랗고 딱딱한 덩어리같이 느껴져 데일리로는 약간 부담스러운 차입니다. 가능은 하지만… 다른차 운전하면 물침대같고 운전하기 너무 편하다고 느끼는게 순기능(?)인 것 같네요… 코너 핸들링 최고고 고속 주행 시, 정말 짜릿합니다. 그 안정적이면서 칼같은 맛을 잊지 못해 기변을 못합니다. 차체가 생각보다 약간 커서 뒤에 거주성은 좋지만 시트포지션이 낮아서 내맘같아지는데 약간의 적응기간이 있습니다. 디자인도 포스있고 괜찮습니다. 시트색상도 스포츠카이기 때문에 화려한 색상으로 해도 잘 어울립니다. 실내 자재가 제네시스에 비해서는 좀 떨어지지만 역시 고급세단이 아니라는 점을 감안하면 수용 가능합니다."
2026 BMW M3 투어링,,BMW 고성능의 근본 모델이자 가격대비 최고의 펀 스포츠세단. 아직까지는 동 모델 양카 별로 없어서 탈만한데 감가 많이 맞은 연식 양카화 될때쯤 기변 필요. 밥통은 너무 작습니다ㅠ
2026 BMW M3 투어링,,이런 성항의 차 중에는 대체재가 거의 없는 차. ID8은 어떤 사람이 설계했는지 궁금할 정도로 별로였는데 주행성능 하나로 용서가 되는 차.
2026 BMW M3 투어링,,기본 기름통이 너무 적어서 좀 불편해요 주행성능은 최고 입니다 배기는 당연히 해야합니다
2026 BMW M3 투어링,,찐엠의 성능은 두말할것도 없고 이전세대 대비 편안한승차감과 주행성 모든부분 만족합니다
2026 BMW M3 투어링,,윤전하기 너무 편하게 되어 있어요 잘 산거 같습니다! 디자인은 호불호가 있기는 하지만요
2026 BMW M3 투어링,,클린봇이 부적절한 표현을 감지한 댓글입니다.
2026 BMW M3,,실용성과 거주성이 어느정도 보장된 투어링에 M3면 말 다한 것 같습니다. 스포츠 플러스에 D3로 놔두면 너무 과격해져서 평소에는 M2버튼을 스포츠로만 둬도 충분합니다. 연비는 시내운전은 쥐약인데 이차가 연비생각하고 타는 차는 아니니깐요.
2026 BMW M3,,포르쉐 밑에급에서는 출력 디자인 관리 서비스등등 M3가 최고라고 생각합니다.
2026 BMW M3,,이 가격에 이정도의 성능을 낼 수 있는 차는 없다고 봅니다. M3를 타면서 승차감이나 거주성 또는 연비를 따지는건 모순이며 차 자체가 주는 매력이 너무 좋기 때문에 정확한 목적을 가지고 사는 차라고 생각합니다. 1억이 넘는 3시리즈가 아니라 완전히 다른차입니다.
2026 BMW M3,,"다 필요 없고 고속운전의 재미만 누리겠다 하면 이만한 차 없습니다. 1억 대로 슈퍼카 감성까지는 느낄 수 있습니다. 시속 70km를 넘겨야 운전할 때 멀쩡한 느낌이 납니다. 저속에서는 브레이크, 악셀이 매우 예민하고 핸들이 무거우며, 차체가 커다랗고 딱딱한 덩어리같이 느껴져 데일리로는 약간 부담스러운 차입니다. 가능은 하지만… 다른차 운전하면 물침대같고 운전하기 너무 편하다고 느끼는게 순기능(?)인 것 같네요… 코너 핸들링 최고고 고속 주행 시, 정말 짜릿합니다. 그 안정적이면서 칼같은 맛을 잊지 못해 기변을 못합니다. 차체가 생각보다 약간 커서 뒤에 거주성은 좋지만 시트포지션이 낮아서 내맘같아지는데 약간의 적응기간이 있습니다. 디자인도 포스있고 괜찮습니다. 시트색상도 스포츠카이기 때문에 화려한 색상으로 해도 잘 어울립니다. 실내 자재가 제네시스에 비해서는 좀 떨어지지만 역시 고급세단이 아니라는 점을 감안하면 수용 가능합니다."
2026 BMW M3,,BMW 고성능의 근본 모델이자 가격대비 최고의 펀 스포츠세단. 아직까지는 동 모델 양카 별로 없어서 탈만한데 감가 많이 맞은 연식 양카화 될때쯤 기변 필요. 밥통은 너무 작습니다ㅠ
2026 BMW M3,,이런 성항의 차 중에는 대체재가 거의 없는 차. ID8은 어떤 사람이 설계했는지 궁금할 정도로 별로였는데 주행성능 하나로 용서가 되는 차.
2026 BMW M3,,기본 기름통이 너무 적어서 좀 불편해요 주행성능은 최고 입니다 배기는 당연히 해야합니다
2026 BMW M3,,찐엠의 성능은 두말할것도 없고 이전세대 대비 편안한승차감과 주행성 모든부분 만족합니다
2026 BMW M3,,윤전하기 너무 편하게 되어 있어요 잘 산거 같습니다! 디자인은 호불호가 있기는 하지만요
2026 BMW M3,,클린봇이 부적절한 표현을 감지한 댓글입니다.
2026 BMW 7시리즈 플러그인 하이브리드,,이돈에 이차면 혜자인듯 ----------------------------
2026 BMW 7시리즈 플러그인 하이브리드,,"i7 기다리다가 지쳐 740d 출고, 디자인은 S클래스 압도, 가장 우려했던 디젤의 소음과 진동은 진짜 걱정 안하셔도 됨, 가솔린 모델을 타보진 않았지만 정차 중에도 엄청 고요하고 정숙함. 연비는 현재 1천키로 조금 넘었는데 시내, 고속 복합 16은 나옴, 고속주행후 11만원 정도 기름 넣으면 주행가능거리 거의 13백키로 정도 나옴. 각종 편의사양 말 할것 없고 주행질감이나 승차감 느껴보면 이래서 좋은 차 타는구나 뼈저리게 실감할 수 있음. 시어터스크린, 뒷좌석 시트 굳이 필요 없으면 740d 강추, 정말 비싸지만 싼 차라고 생각됨, 기존 볼보 S90 23년식에 비하면 다른 세상의 차 같음, 다만 시스템 UI 가 직관적이지 못하고 복잡하며 오디오가 가볍고 날리는 음색이라 아쉬움. 오디오는 같은 b&w 라도 역시 볼보가 훨 나음."
2026 BMW 7시리즈 플러그인 하이브리드,,이 덩치에 이 무게를 이렇게나 잘 달릴수 있다고? 연비는 진짜 어마무시하고 승차감도 좋네요. S클래스와 아주 잠시 고민했지만 대만족합니다.
